Temparature,Humidity,Windspeed,Rainfall
26.85,73.1,3.55,0
26.85,73.1,3.55,0
26.95,61.05,0,0
26.95,61.05,0,0
26.3,75.1,3.85,0
26.3,75.1,3.85,0
25.65,82.5,0.15,0
25.65,82.5,0.15,0
27.1,66.55,0,0
27.1,66.55,0,0
28.3,59.8,0.05,0
28.3,59.8,0.05,0
27.45,41.5,0.4,0
27.45,41.5,0.4,0
26.95,35.05,3.7,0
26.95,35.05,3.7,0
28.75,57.8,2.55,0
28.75,57.8,2.55,0
28.15,59.65,4.45,0
28.15,59.65,4.45,0
27.25,75.6,4.1,0
27.25,75.6,4.1,0
28.3,63.8,4.9,0
28.3,63.8,4.9,0
28.35,59.9,0.1,0
28.35,59.9,0.1,0
29,47.95,4.5,0
29,47.95,4.5,0
29.2,36.25,6.55,0
29.2,36.25,6.55,0
29.6,30.6,0,0
29.6,30.6,0,0
29.55,26.1,3.95,0
29.55,26.1,3.95,0
27.9,47.2,7.75,0
27.9,47.2,7.75,0
27,45.7,6.1,0
27,45.7,6.1,0
25.8,55.9,5.95,0
25.8,55.9,5.95,0
28.9,56.35,0,0
28.9,56.35,0,0
28.05,62.75,5.85,0
28.05,62.75,5.85,0
28.35,55,4.6,0
28.35,55,4.6,0
29.55,52.8,0,0
29.55,52.8,0,0
29.2,54.05,3.55,0
29.2,54.05,3.55,0
29.7,46.9,3.05,0
29.7,46.9,3.05,0
29.7,44.55,4.2,0
29.7,44.55,4.2,0
29.9,46,4.5,0
29.9,46,4.5,0
30.65,41.2,3,0
30.65,41.2,3,0
30.95,37.4,2.75,0
30.95,37.4,2.75,0
30.85,42.65,2.95,0
30.85,42.65,2.95,0
31.55,34.4,4.1,0
31.55,34.4,4.1,0
32.3,36.65,0.75,0
32.3,36.65,0.75,0
32.5,37.95,0.8,0
32.5,37.95,0.8,0
31.7,36.6,0.9,0
31.7,36.6,0.9,0
33.2,35.5,1.4,0
33.2,35.5,1.4,0
31.3,38.65,1.1,1
31.3,38.65,1.1,1
32.15,37.8,0.7,1
32.15,37.8,0.7,1
32.1,38,1.1,0
32.1,38,1.1,0
31.9,43.85,1.1,0
31.9,43.85,1.1,0
30.75,34.05,0.6,0
30.75,34.05,0.6,0
32.6,32.85,0.8,0
32.6,32.85,0.8,0
33.15,35.15,0.75,0
33.15,35.15,0.75,0
32.1,37.55,0.9,1
32.1,37.55,0.9,1
31.6,39,0.8,0
31.6,39,0.8,0
31.65,39.5,1.05,0
31.65,39.5,1.05,0
32.1,35.7,0.9,0
32.1,35.7,0.9,0
31.85,33.95,1.15,0
31.85,33.95,1.15,0
31.75,40.75,1.05,0
31.75,40.75,1.05,0
29.3,50.5,1,1
29.3,50.5,1,1
30.1,53,0.9,1
30.1,53,0.9,1
29.95,43.4,1.1,1
29.95,43.4,1.1,1
31.25,40.15,0.8,0
31.25,40.15,0.8,0
28.85,57.95,0.95,1
28.85,57.95,0.95,1
32.25,62.65,1.75,0
32.25,62.65,1.75,0
30.3,62.35,0.75,0
30.3,62.35,0.75,0
32.75,57.8,0.9,0
32.75,57.8,0.9,0
32.95,61.7,0.9,0
32.95,61.7,0.9,0
32.7,61.7,0.75,0
32.7,61.7,0.75,0
32.6,64.15,0.75,0
32.6,64.15,0.75,0
34.25,49.9,0.75,0
34.25,49.9,0.75,0
27.3,65.2,1.15,0
27.3,65.2,1.15,0
33.2,45.35,1.25,0
33.2,45.35,1.25,0
33.75,24.6,1.45,0
33.75,24.6,1.45,0
33,34.35,1.2,0
33,34.35,1.2,0
32.8,27.45,1.5,0
32.8,27.45,1.5,0
34.45,27.75,1,0
34.45,27.75,1,0
35.35,29.95,1,0
35.35,29.95,1,0
34.6,49.1,0.9,0
34.6,49.1,0.9,0
35.4,29.2,1.75,0
35.4,29.2,1.75,0
35.5,30.3,1.05,0
35.5,30.3,1.05,0
35.7,33.05,1.2,0
35.7,33.05,1.2,0
33.6,45.25,1.2,1
33.6,45.25,1.2,1
33.65,42.7,0.5,0
33.65,42.7,0.5,0
35.7,32.35,0.9,0
35.7,32.35,0.9,0
34.6,41.55,0.75,0
34.6,41.55,0.75,0
31.75,36.65,0.95,0
31.75,36.65,0.95,0
34.05,39.2,1,0
34.05,39.2,1,0
34.85,38.65,0.65,0
34.85,38.65,0.65,0
35.65,34.6,1,0
35.65,34.6,1,0
36.4,28.3,1,0
36.4,28.3,1,0
35.75,33.7,0.85,0
35.75,33.7,0.85,0
36.1,34.8,0.9,0
36.1,34.8,0.9,0
35.55,35.85,1.2,0
35.55,35.85,1.2,0
35.8,38.65,0.7,0
35.8,38.65,0.7,0
34.95,36.9,0.95,0
34.95,36.9,0.95,0
35.75,34.65,0.9,0
35.75,34.65,0.9,0
37.15,31.25,1.25,0
37.15,31.25,1.25,0
36.85,32.35,1.1,0
36.85,32.35,1.1,0
36.1,35.8,1.2,0
36.1,35.8,1.2,0
36.65,36,1,0
36.65,36,1,0
34.85,41.25,1.2,0
34.85,41.25,1.2,0
35.05,46.2,2,0
35.05,46.2,2,0
32.45,37.7,4.75,1
32.45,37.7,4.75,1
31.4,37.75,4.5,0
31.4,37.75,4.5,0
30.65,52.6,3.55,0
30.65,52.6,3.55,0
29.8,60.1,2.65,0
29.8,60.1,2.65,0
31.25,47.15,5.5,0
31.25,47.15,5.5,0
30.7,37.05,4.4,1
30.7,37.05,4.4,1
30.2,54.25,3,1
30.2,54.25,3,1
30.75,40.65,0.05,0
30.75,40.65,0.05,0
30.55,55.05,0.15,0
30.55,55.05,0.15,0
30.15,59.35,3.65,0
30.15,59.35,3.65,0
31.2,56,3.25,0
31.2,56,3.25,0
32.25,39.5,0,0
32.25,39.5,0,0
31.25,43.55,4.45,1
31.25,43.55,4.45,1
31.2,42.85,2.2,0
31.2,42.85,2.2,0
31.15,37.5,0,0
31.15,37.5,0,0
31.25,30.7,2.8,0
31.25,30.7,2.8,0
32.15,25.8,3.6,0
32.15,25.8,3.6,0
30.8,45.8,4.2,0
30.8,45.8,4.2,0
29.1,60.3,4.1,1
29.1,60.3,4.1,1
29.8,61.4,5.25,0
29.8,61.4,5.25,0
30.05,61.4,5.25,1
30.05,61.4,5.25,1
31,55.2,3.9,0
31,55.2,3.9,0
27.9,69.15,11.05,1
27.9,69.15,11.05,1
30.15,43.25,5.35,0
30.15,43.25,5.35,0
31.1,39.4,4.15,0
31.1,39.4,4.15,0
31.6,39.85,3.45,0
31.6,39.85,3.45,0
32.8,36.6,0,0
32.8,36.6,0,0
32.75,39.15,0.1,0
32.75,39.15,0.1,0
32.45,45.4,2.6,0
32.45,45.4,2.6,0
34.15,39.25,3.4,0
34.15,39.25,3.4,0
33.45,43.9,3,1
33.45,43.9,3,1
34.1,35.35,0.15,0
34.1,35.35,0.15,0
33.75,17.55,0.65,0
33.75,17.55,0.65,0
32.45,27.85,0.35,0
32.45,27.85,0.35,0
32.8,24.8,0.4,0
32.8,24.8,0.4,0
33.95,20.7,0.2,0
33.95,20.7,0.2,0
33.4,25.75,5.45,0
33.4,25.75,5.45,0
35.95,30.75,0.45,0
35.95,30.75,0.45,0
35.85,28.6,0.45,0
35.85,28.6,0.45,0
36.3,31.95,0.3,0
36.3,31.95,0.3,0
34.75,32.35,6.45,0
34.75,32.35,6.45,0
32.8,51.35,5.8,1
32.8,51.35,5.8,1
33.1,42.5,5.5,0
33.1,42.5,5.5,0
35,36.5,0.05,1
35,36.5,0.05,1
33.6,53.4,4.2,0
33.6,53.4,4.2,0
33.45,41.85,0.2,0
33.45,41.85,0.2,0
34.5,38.5,0.35,0
34.5,38.5,0.35,0
35,38.4,5.3,0
35,38.4,5.3,0
36.6,27.1,6.15,0
36.6,27.1,6.15,0
35.95,32.95,3,0
35.95,32.95,3,0
35.35,46.9,3.75,0
35.35,46.9,3.75,0
34.4,60.05,0.05,1
34.4,60.05,0.05,1
35.2,60.9,3.4,1
35.2,60.9,3.4,1
36,43.65,0.35,0
36,43.65,0.35,0
36.55,51.5,3.25,0
36.55,51.5,3.25,0
34.5,44.3,6.8,0
34.5,44.3,6.8,0
37.75,33,0.15,0
37.75,33,0.15,0
35.35,45,0.6,0
35.35,45,0.6,0
36.95,45.2,3.65,0
36.95,45.2,3.65,0
34.4,50.7,0.15,0
34.4,50.7,0.15,0
34.6,51.5,1.9,0
34.6,51.5,1.9,0
36.25,38.8,2.05,0
33.35,48.45,1.35,0
35.45,43.35,5.8,0
32.95,59.05,5.2,1
32.65,57.4,32.75,0
36.35,43.5,1.55,0
34.15,47.35,32.85,0
32.5,59.3,2.45,1
30.65,61.75,1.5,0
34,48.15,32.75,0
34.3,46.7,2.2,0
34.3,44.6,33.35,0
32.9,51.65,33.65,0
31.95,54.05,33.3,0
32.7,50.1,3.3,0
33.7,44.65,3.45,0
33.55,44.35,33.2,0
33,45.9,32.7,0
33.4,43.8,3.25,0
33.4,49.15,33.35,0
32.1,57.7,32.7,0
31.25,62.95,3.15,1
29.35,67.4,2.2,0
29.85,70.15,1.5,1
30.7,64.9,1.85,1
31.35,62.1,2,1
30.9,58.2,3.85,0
31.5,57.25,3.55,1
29.15,63.45,14,0
27.85,69.6,11.5,1
26.85,70.1,13.6,1
26.65,74.6,12.05,1
27.1,73.55,11.9,1
29.45,63,13.75,1
29.35,65.85,10.6,1
27.8,70.15,12.05,1
28.35,66.15,14.2,0
29.4,63.45,4.05,0
30,63.5,3.55,1
28.95,65.45,10.7,1
30.1,59.65,4.35,1
29.45,66.95,3.4,1
29.55,63.8,2.75,1
31,61.05,2.25,1
30.85,58.85,2.2,1
30.35,60.85,2.15,1
30.35,62.6,2.2,1
31.3,56.9,2.55,0
30.85,62.3,1.8,1
29.55,70,1.7,1
28.3,73.35,2.1,1
29.2,72.35,1.5,1
30.2,64,2.15,0
29.65,64.4,2.2,1
29.6,63.5,3.05,0
29.4,69,2.6,1
26.4,77.8,11.5,1
26.6,74.15,3.7,1
24.75,84.15,3.65,1
24.2,85.3,3.8,1
25.85,78.45,4.2,1
27.4,76.7,3.2,1
26.65,80.25,3.1,1
23.15,91.35,9,1
24.25,87.25,4.5,1
26.3,82.05,3.85,1
26.7,80.25,4.1,1
26.2,80.7,4.4,1
25.95,82.05,3.85,1
27,76.5,3.6,1
27.95,72.45,4.05,0
28.3,68.25,3.25,0
28.9,66.4,2.45,0
28.85,71.5,2.45,1
27.8,74.65,2.05,1
28.9,68.8,2.4,0
29.25,67.15,1.95,0
29.5,62.9,1.8,1
30,63.85,1.85,0
26.95,77.3,32.65,1
29.6,68.45,1.9,0
28.95,70.05,2.45,0
28.45,68.45,2.65,0
28.5,70.2,2.4,1
26.7,75.6,2.55,1
27.6,70.65,2.5,1
27.9,64.5,2.55,0
27.85,61.55,2.3,0
28.6,60.1,2.6,0
29.45,61.75,2.3,0
29.25,68.55,2.6,1
27.95,71.65,2.2,1
26.5,77.95,2.55,1
25.25,83.7,2.45,1
25.6,81.85,2.35,1
25.65,80.55,2.65,1
25.85,83.75,3.2,1
27.3,73.75,3.4,0
26.8,78.65,3.7,1
26.6,76.2,3.35,0
27.2,73.25,6.35,0
27.68181818,71.24090909,18.15,1
27.52272727,72.10909091,3.25,0
26.28636364,76.62272727,2.4,1
27.33636364,71.62727273,1.95,0
28.25909091,71.33181818,2.15,1
28.07272727,72.55909091,1.6,1
28.43181818,72.39090909,2.2,0
27.45,76.7,2.05,1
27.2,79.7,1.5,0
26.8,80.9,1.55,1
27.25,78.45,1.3,1
28.95,70.5,1.35,0
28.55,73.3,1.75,1
27.85,77.05,1.35,1
26.59090909,82.1,1.9,1
26.63636364,82.92272727,2.2,1
25.60909091,82.71363636,1.65,1
26.96363636,78.84090909,1.2,0
27.77727273,76.34545455,1.35,1
26.8,77.84545455,1.75,1
27.15,78.02272727,1.25,1
28,72.35,1.7,1
28.95,71.15,1.3,0
28.75,70.3,1.45,1
27.45,73.4,1.3,1
27.5,73.7,0.9,1
26.05,78.75,1.85,1
28.15,72.95,0.95,0
26.35,78.45,1.35,1
26.9,77.05,1,1
26.45,78,1.65,1
26.95,76.65,1.6,1
26.85,76.65,2,1
27.55,76.9,1.25,1
27.8,76.4,1.55,1
26.45,75.3,1.95,1
23.65,88.1,2,1
26.35,79.2,2.1,1
26,79.25,2,0
25.75,81.7,3.5,1
25.55,80.9,2,1
25.45,81.55,1.4,0
26.1,79.4,1.85,1
26.9,76.3,1.85,1
26.35,77.65,1.3,1
27.2,73.3,2.1,1
27.15,72.5,2.1,1
27.35,75.6,1.75,0
26.95,75.95,2.1,1
26.35,79.45,2.45,1
25.55,80.45,2.5,1
25.55,80.35,2.95,0
26.6,76.8,2.2,0
26.85,72.35,1.75,0
27.8,71.9,1.2,0
28,61.55,1.35,0
27.9,63.8,1.4,0
27.45,67.85,1.2,1
27.75,63.25,1.7,0
27.5,67.2,1.35,0
26.7,65.25,2,0
26.75,61.6,1.7,0
26.3,65.2,1.9,0
25.2,61.95,1.95,0
24.95,67.75,1.7,0
25.25,68.8,1.85,0
25.3,70.6,1.7,0
26.2,64.8,1.6,0
26.4,58.35,1.7,0
26.4,60.6,21.2,0
26.85,66.65,1.4,0
25.3,71.35,1.75,0
24.9,71,2.1,0
24.6,67.3,1.35,0
24.5,63.2,2.3,0
24.2,67.65,1.6,0
24.2,70.35,2.15,0
23.7,67.75,1.85,0
24.3,66.1,2.2,0
24.75,73.2,1.9,0
25.25,71.7,1.5,0
25.65,70.15,2.05,0
24.9,71,2.25,0
23.05,81.75,2.6,1
23.67272727,80.60454545,3.9,0
23.55909091,74.83181818,9.45,0
23.08636364,68.8,9.2,0
22.3,71.49545455,8.95,0
23.32727273,68.62272727,9.45,0
23.56818182,74.8,14.7,0
23.58636364,73.74090909,2.35,0
23.95454545,66.98181818,1.3,0
23.34090909,67.48181818,1.45,0
23.53636364,66.51818182,1.8,0
24.79545455,67.67272727,1.35,0
24.08181818,72.38636364,1.9,0
23.65909091,69.93181818,2.6,0
23.72727273,69.12727273,2.3,0
23.70909091,68.95909091,2,0
23.29545455,69.09090909,1.7,0
23.42272727,65.55454545,1.25,0
23.75,64.28181818,1.45,0
23.65,69.62272727,1.7,0
22.76363636,70.73636364,1.75,0
22.66818182,69.66363636,2.15,0
23.43181818,71.85,2.35,0
24.14090909,69.60909091,1.7,0
24.04090909,73.67727273,1.55,0
23.52727273,69.09090909,2.15,0
21.16363636,66.02727273,2.2,0
22.06363636,67.40454545,1.8,0
23.4,71.50909091,2.85,0
34,64.2,8.55,0
31.6,66.25,5.05,1
36.05,58.85,7.75,0
33.15,62.6,8.95,0
35.05,57.65,6.65,0
36.55,56.7,7.9,0
35.35,56.15,10.2,0
35.7,57.35,8.05,0
34.4,53.25,4.9,0
37.2,50.6,7.7,0
35.6,56.85,10.8,0
36.9,48.15,6,0
37.5,39.2,8.2,0
35.95,46.25,6,0
38,37.65,8.65,0
37.5,39.45,8,0
34.4,60.5,9.25,1
28.7,84.85,6.35,1
35.35,54.85,6.5,0
36.15,48.5,7.45,1
32.65,68.3,7.9,1
31.55,80.05,3.9,0
29.6,81.5,5.1,0
27.9,89.7,5.9,1
32.55,69.35,7.7,0
33.25,64.4,4.55,0
32.4,69.6,7.35,1
33.25,62.2,5.7,0
29.8,74.8,9.75,1
27.65,83.5,6.2,1
26.15,87.95,5.65,1
26.9,90.6,4.25,1
26.95,90.2,5.7,1
29.2,79.4,7,0
29.7,73.85,7.85,0
28.3,81.25,6.25,1
28.55,83.35,4.65,1
29.45,76.2,7.6,1
29.1,81.35,7.65,1
28.8,82.25,7,1
29.5,77.35,5.9,1
29.25,80.2,5.35,1
29.3,80.95,3.25,0
29.2,83,7.45,1
31.35,71.55,2.95,0
30.75,69.15,4.7,0
31.3,71.75,2.1,0
32.75,66.95,3.85,0
30.3,75.35,4.5,1
29.9,76.85,3.15,0
29.35,82,4.8,1
30.6,74.8,6.35,0
31.65,71.9,5.8,0
31.3,74.4,5.95,1
31.65,71.25,3.8,0
28.75,78.95,7.45,1
24.5,97.45,7.05,1
25.6,95.7,3.25,1
24.8,98,6.2,1
25.2,96.9,2.7,1
26.95,87.15,4.1,1
27.8,81.2,7.15,1
26.65,87.35,7.5,1
24.25,98,4.8,1
26.25,91.8,2.65,1
27.45,85.55,0.6,0
28.15,85.25,0.75,1
25.1,96.15,0.45,1
24.85,98,0.65,1
26.1,93.25,0.8,1
28.6,80.2,0.5,0
30.35,79.7,0.4,1
29.3,79.7,0.8,0
28.35,84.7,0.75,1
27.4,91.9,1.15,1
28.45,85.95,0.55,1
29.95,81.75,0.95,0
30.5,80.2,0.55,0
28.8,86.45,0.7,1
27.9,87.8,0.9,1
29.65,80.95,1.2,1
28.3,89,0.95,1
28.1,89.6,0.95,1
27.1,88.55,1.05,1
25.7,98.55,0.6,1
26.4,93.75,0.05,1
28.15,84.5,1.1,1
27.7,88.15,0.75,1
29.15,77.4,0.4,0
29.35,80.2,0.6,1
30.6,78.2,0.45,0
28.7,82.75,0.45,1
27.6,88.05,1.25,1
26.55,92.3,0.75,1
26.25,88.35,0.35,1
26.9,92.55,0.35,1
27.3,92.3,0.25,1
29.05,88.75,0.35,1
26.55,93.65,0.35,1
28.2,89.8,0.25,1
28.5,88.6,0.35,1
31.15,85.7,0.05,1
29.4,86.45,0.05,1
27.35,94.95,0.75,1
28.9,89.25,0.85,0
30.05,80.25,0.05,1
29.5,88.55,0.15,0
31.05,88.45,0.05,1
28.75,89.55,0.1,1
29.3,88.7,0.05,1
29.3,88.35,0.95,0
30.1,87.2,0.75,0
31.25,85.55,0.55,0
30.75,84.95,0.75,0
30.2,84.35,0.75,0
29.1,88.7,1.2,1
28.05,92.55,1.45,0
28.15,92.1,4.85,0
28.95,88.5,1.05,0
30.05,88.6,0.7,0
28.75,85.4,0.95,1
29.6,81.5,0.7,0
28.75,92.4,0.4,1
28.75,86.6,0.05,1
29.8,83.15,0.45,0
30.35,82.55,0.3,0
30.5,81.05,0.65,0
29.8,88.7,0.05,0
30.15,85.65,0.3,0
28.75,87.3,0.45,1
28.4,88.5,0.65,0
28.8,88.5,0.7,0
30.05,82.9,0.55,1
30.3,82.55,0.55,1
29.6,82.9,0.05,0
29.9,83.5,0.05,1
29.05,80.95,0.5,0
29.15,87.9,0.9,0
28.95,84.8,0.9,1
27.8,85.85,0.15,1
28.4,85.4,0.9,1
29.1,88.55,0.9,1
28.85,88.5,2.4,0
27.35,92.1,2.8,1
27.8,89.75,3.35,1
29,88.95,3.2,1
28.75,84.45,1.65,0
27.6,92.3,2.9,1
28.85,88.7,2.15,0
29,83.8,3.6,1
28.7,88.7,2.15,0
28.75,89.6,0.05,1
28.55,92.1,1.1,0
29.1,85.4,3.75,1
28.75,88.7,5.4,0
28.6,85.3,3.75,0
27.6,81.8,1.55,0
28.45,82,0.65,0
27.5,83.1,0.1,0
27.55,81.5,0.95,0
26.25,77.25,2.05,0
25.45,75.7,4.65,0
27.35,81.5,2.65,0
27.5,81.5,0.6,0
25.8,74.45,0.25,0
26.4,77.25,1.4,0
26.7,81.25,2.4,0
27.05,81.25,1.65,0
27.1,79.3,2,0
26.4,80.85,1.75,0
27,79.15,1.75,0
27.05,81.35,1.6,0
27.1,82.1,1.85,0
27.4,81.85,1.85,0
26.1,79.7,2.1,0
27.3,79.25,1.85,0
26.2,80.2,1.25,0
26.9,80.55,2.3,0
26.45,82.15,2.35,0
24.65,81.55,3,0
26.95,78.7,1.2,0
26.75,81.55,1.4,0
27.6,81.05,1.4,0
28.3,79.4,1.35,0
23.9,95,3.95,1
25.65,91.15,1.3,0
24.95,81.25,2.6,0
24.95,81.25,1.65,0
24.85,81.25,1.1,0
24.6,81.3,0.6,0
25.3,81.3,2.2,0
25.55,81.25,1.4,0
25.15,81.25,1.7,0
25.8,74.55,2.25,0
25.5,77.65,3.15,0
25.3,81.25,2.9,0
25.5,79.55,3.5,0
25.3,80.25,2.9,0
26.1,78.15,1.55,0
26.3,81.8,2.85,0
25.55,85.15,2.35,0
25.75,78.3,1.8,0
25.05,77.75,2.15,0
25.3,81.25,1.6,0
25.65,79.1,1.75,0
24.95,81.25,2.6,0
25,80.3,2.85,0
26.4,79.4,2.55,0
26.3,84.55,2.25,0
23.95,79.3,3.35,0
22.95,73.25,4.1,0
22.1,76.25,3.4,0
25.1,76.85,2.6,0
35.2,55.5,1.75,0
30.9,69.95,3.15,1
36.6,56.2,1.45,0
34.85,58.65,1.8,0
35.7,51.6,1.45,0
37.4,49.45,1.15,0
35.55,51,1.95,0
34.7,51.65,1.4,0
35,49.85,1.95,0
37.55,44.15,1.8,0
35.6,53.3,2.2,0
37.05,43.3,1.85,0
36.95,40.45,3.5,0
36.2,40.65,2.6,0
37,38.8,3.3,0
37.85,37.5,3.4,0
34.65,53.25,3.4,0
32.35,59.7,2.05,0
36.15,41.95,2.7,0
36.95,41.65,2.95,0
32.8,65.3,2.45,1
30.4,77.7,0.95,0
30.95,74.9,1.75,0
29.35,80.55,1.1,1
32.95,66.55,0.95,0
33,67.45,0.85,0
33.15,64.55,1.65,1
33.85,63.6,1.85,1
30.75,73.1,3.1,1
28.15,82.15,1.45,1
27.25,85.8,2.1,1
27.5,84.9,2.05,1
27.55,86.45,2.15,1
29.8,77.95,2.55,0
30.8,66.55,2.35,0
28.65,79.5,1.5,1
29.2,76.65,2.15,0
30.25,72.5,2.95,1
29.7,79.1,3,1
28.95,81.85,2.6,1
30.1,79.25,1.85,1
29.9,77.5,2.2,1
29.65,80.2,1.35,0
30.2,77.05,1.75,1
31.15,71.5,1.6,0
31.25,68.05,2.15,0
31.7,71,2,0
32.85,69.5,2.2,0
31.6,71,2.1,1
31,74.5,1.35,1
29.85,81.15,0.9,0
31.5,72.6,0.85,1
32.2,69.85,1.1,0
31.65,73.8,2,1
32.2,73.85,0.9,0
29.35,77.85,2.15,1
24.95,92.55,2.15,1
26.25,88.85,2,1
25.6,91.9,2.35,1
25.45,93.05,2.35,1
27.85,82.55,2.15,0
28.85,78.9,2.55,1
27.6,85.9,2.6,1
24.85,96.15,3.25,1
27.5,87.95,3.3,1
28.45,81.65,2.3,0
28.45,83.95,2.6,1
25.4,93.25,2.7,1
25.3,93.65,2.5,1
26.35,85.65,2.95,1
28.55,79.05,2.2,0
30.2,78.05,2.2,0
29.35,81.25,2.3,0
28.9,84.5,1.95,1
28,88.25,2.45,0
28.55,85.6,1.65,1
30,81.4,1.4,0
29.5,81.05,2,1
28.9,86.25,2.05,0
28.65,83.3,4.45,1
29.85,80.6,1.05,0
27.85,90.1,1.4,1
28.75,85.65,3.05,0
27.5,86.35,1.9,1
26,93.2,2.3,1
27.2,89.75,1.25,1
28.55,84.4,1.75,1
28.9,83.7,1.55,0
29,79.95,1.5,0
29.75,80.8,1.45,0
30.5,78.8,1.95,0
28.6,81.1,2.3,1
27.6,89.05,1.55,1
27.45,86.4,2.6,1
26.35,89.05,1.8,1
26.7,92.6,1.2,1
26.45,89.75,1.85,1
28,84.75,2,1
26.55,89.15,1.8,1
27.15,87.35,1.65,1
27.7,88.45,1.5,1
29.3,85.25,1.45,1
28.8,83.95,1.5,1
26.95,90.45,1.15,1
28.65,86.3,1.1,1
28.65,81.55,1.4,1
27.85,87.4,1.25,1
28.45,89.7,2.95,1
28.25,87.2,1.7,0
28.9,83.45,1.25,1
28.85,85.9,0.6,1
29.3,81.8,0.7,1
28.3,89.15,1.15,1
29.4,84.4,0.85,1
29.45,85.1,1.25,1
28.1,89.65,1.1,1
28.35,85.1,0.65,1
26.8,86.45,0.9,0
28.4,81.45,1.2,0
28.4,83.45,1.15,0
27.45,82.65,1.1,1
27.7,86.2,1,1
27.7,85.5,0.9,1
28.45,84.85,0.8,0
28,86.3,1.25,0
29,82.45,0.45,0
29,83.75,0.6,0
28.35,83.8,0.95,0
27.85,87.35,0.6,1
28.3,84.7,0.5,0
28.2,85.1,0.4,1
28.15,82.5,0.35,0
28.8,80.8,0.7,1
28.45,83.3,0.85,0
27.35,86.75,1.1,0
29.05,83.65,0.4,0
28.6,83.8,0.7,1
27.6,84.85,0.85,0
28.55,81.4,0.7,1
27.4,82.75,0.8,1
27.65,84.5,0.85,1
27.4,85.8,1,1
28.05,85,0.55,0
26.95,86.25,0.25,1
27.3,86.25,1.7,1
27.2,89.15,1.15,1
28.45,80.2,0.55,0
28.15,80.95,0.8,0
27.65,86.35,1.1,0
27.9,82.5,1.15,1
28.75,83.8,0.6,1
27.05,88.3,0.45,1
26.65,90.25,0.7,1
28.2,80,0.3,0
28,84,1.35,1
27.3,84.55,0.45,0
27.1,81.9,0.75,0
27.5,81.75,0.45,0
26.85,84.1,0.55,0
26.75,76.25,0.45,0
24.7,79.4,0.7,0
23.7,79.6,0.9,0
25.35,81.55,1.1,0
26.4,77.8,0.5,0
24.2,79.2,0.85,0
24.65,78.85,0.45,0
25.2,76.3,0.4,0
25.65,78.35,0.45,0
25.8,78.4,0.5,0
24.8,80.9,0.7,0
25.25,79.3,0.65,0
25.35,79.6,0.5,0
25.65,77.5,0.7,0
25.65,80.8,0.55,0
24.1,79.5,0.45,0
24.05,76.8,0.6,0
24.3,77,0.6,0
24.25,78.55,0.55,0
23.9,79.15,0.55,0
23.65,76.15,0.8,0
25.25,76.95,0.85,0
24.6,78.95,0.65,0
25.5,78.45,0.55,0
26.8,81,0.6,0
23.1,92.35,1,1
24.75,80.95,0.2,0
24,77.25,0.8,0
22.3,75.8,0.75,0
22.1,80.5,0.95,0
22.95,76.25,0.75,0
23.35,77.85,0.55,0
23.35,76.05,0.75,0
23,74.85,0.6,0
23.25,73.55,0.6,0
23.4,71.65,0.65,0
24.05,74.85,0.75,0
25.1,72.9,0.5,0
24,70.9,0.5,0
24.05,71.75,0.8,0
23.3,75.45,0.55,0
23.6,78.5,0.9,0
21.75,77.45,1,0
22.7,72.8,0.95,0
23.3,73.05,0.8,0
23.4,72.45,0.95,0
22.25,78.3,0.8,0
22.7,75.8,0.5,0
25.85,70.85,0.95,0
24.75,74.7,0.7,0
22.55,80.05,1.3,0
20.25,72.55,1.1,0
20.4,72.45,1.2,0
23.8,71.55,0.85,0
34.85,54.15,7.45,0
30.2,65.25,13.75,0
35.25,45.25,6.6,0
32.9,54.85,10.1,0
36.15,59.95,6.5,0
38,51.8,9.3,0
34.5,50.25,12.85,0
35.3,51.35,7.05,0
33.65,50.7,8.6,0
37.05,48.25,8.3,0
35.7,51.45,10.15,0
37.05,47.4,5.7,0
37,39.55,14.2,0
34.45,52.45,8.3,0
35.4,47.5,11.65,0
35.45,43.6,12.3,0
33.6,55.15,11.3,0
29.35,68.3,7.3,0
34.85,46.6,8.25,0
35.85,43.4,8.35,0
31.6,62.2,15.35,0
30,88.75,2.65,0
30.6,76.75,4.4,0
28.2,81.05,6.85,0
33.1,61.65,8.85,0
32.9,55.85,7.65,0
31.85,63.8,11.35,0
32.75,64.55,11.8,0
29.65,70.65,8.15,1
26.4,79.5,10.05,1
25.8,83.1,10.15,1
26.85,84.4,7.8,0
27.4,81.65,9.5,1
29.05,77.85,10.65,0
29.3,75.25,10.5,0
28.15,75.75,10.25,1
27.85,80.95,7.15,1
28.85,75.2,10.6,1
30.05,74.5,13.65,1
28.35,76.3,9.25,1
28.85,76.8,7.45,1
29.1,76.45,7.6,1
29.3,76.35,17.5,1
29.7,77.6,8,0
30.55,71.5,7.5,0
30.3,67.5,7.75,0
31.15,67.45,7.15,0
32.05,66.3,7.25,0
31.4,67.4,12.4,1
30.7,68.35,7.85,1
30.75,71.5,4.75,0
30.95,70.75,8.95,0
31.6,68.4,5.4,0
31.55,69.2,10.5,0
31.8,69.4,6.05,0
28.6,73.1,11.15,1
24.6,86.6,9.4,1
25.2,87.9,5.7,1
24.9,88.25,7.65,1
24.4,87.8,8.1,1
26.8,81,11.25,0
27.3,78.55,10.25,1
26.5,82.5,13.5,1
